,ID,Burnout
10528,10528,Alto
10529,10529,Moderado
10530,10530,Burnout
10531,10531,Baixo
10532,10532,Baixo
10533,10533,Moderado
10534,10534,Alto
10535,10535,Alto
10536,10536,Baixo
10537,10537,Alto
10538,10538,Baixo
10539,10539,Moderado
10540,10540,Baixo
10541,10541,Baixo
10542,10542,Moderado
10543,10543,Burnout
10544,10544,Baixo
10545,10545,Alto
10546,10546,Moderado
10547,10547,Baixo
10548,10548,Baixo
10549,10549,Moderado
10550,10550,Moderado
10551,10551,Alto
10552,10552,Moderado
10553,10553,Moderado
10554,10554,Moderado
10555,10555,Baixo
10556,10556,Alto
10557,10557,Moderado
10558,10558,Baixo
10559,10559,Burnout
10560,10560,Alto
10561,10561,Moderado
10562,10562,Moderado
10563,10563,Burnout
10564,10564,Moderado
10565,10565,Burnout
10566,10566,Moderado
10567,10567,Baixo
10568,10568,Baixo
10569,10569,Alto
10570,10570,Burnout
10571,10571,Burnout
10572,10572,Baixo
10573,10573,Burnout
10574,10574,Moderado
10575,10575,Moderado
10576,10576,Baixo
10577,10577,Alto
10578,10578,Moderado
10579,10579,Baixo
10580,10580,Moderado
10581,10581,Moderado
10582,10582,Alto
10583,10583,Alto
10584,10584,Baixo
10585,10585,Alto
10586,10586,Baixo
10587,10587,Alto
10588,10588,Burnout
10589,10589,Burnout
10590,10590,Baixo
10591,10591,Alto
10592,10592,Moderado
10593,10593,Moderado
10594,10594,Moderado
10595,10595,Baixo
10596,10596,Alto
10597,10597,Moderado
10598,10598,Burnout
10599,10599,Alto
10600,10600,Burnout
10601,10601,Alto
10602,10602,Moderado
10603,10603,Alto
10604,10604,Alto
10605,10605,Burnout
10606,10606,Burnout
10607,10607,Alto
10608,10608,Alto
10609,10609,Baixo
10610,10610,Alto
10611,10611,Alto
10612,10612,Moderado
10613,10613,Moderado
10614,10614,Moderado
10615,10615,Burnout
10616,10616,Moderado
10617,10617,Burnout
10618,10618,Alto
10619,10619,Baixo
10620,10620,Alto
10621,10621,Baixo
10622,10622,Baixo
10623,10623,Baixo
10624,10624,Burnout
10625,10625,Moderado
10626,10626,Alto
10627,10627,Moderado
10628,10628,Burnout
10629,10629,Alto
10630,10630,Moderado
10631,10631,Alto
10632,10632,Moderado
10633,10633,Moderado
10634,10634,Moderado
10635,10635,Moderado
10636,10636,Baixo
10637,10637,Baixo
10638,10638,Baixo
10639,10639,Moderado
10640,10640,Moderado
10641,10641,Baixo
10642,10642,Baixo
10643,10643,Baixo
10644,10644,Moderado
10645,10645,Baixo
10646,10646,Moderado
10647,10647,Moderado
10648,10648,Alto
10649,10649,Baixo
10650,10650,Burnout
10651,10651,Alto
10652,10652,Moderado
10653,10653,Baixo
10654,10654,Alto
10655,10655,Moderado
10656,10656,Baixo
10657,10657,Moderado
10658,10658,Alto
10659,10659,Alto
10660,10660,Baixo
10661,10661,Moderado
10662,10662,Burnout
10663,10663,Alto
10664,10664,Burnout
10665,10665,Alto
10666,10666,Baixo
10667,10667,Moderado
10668,10668,Burnout
10669,10669,Burnout
10670,10670,Moderado
10671,10671,Moderado
10672,10672,Baixo
10673,10673,Alto
10674,10674,Moderado
10675,10675,Baixo
10676,10676,Moderado
10677,10677,Baixo
10678,10678,Alto
10679,10679,Burnout
10680,10680,Alto
10681,10681,Burnout
10682,10682,Alto
10683,10683,Burnout
10684,10684,Moderado
10685,10685,Alto
10686,10686,Baixo
10687,10687,Moderado
10688,10688,Burnout
10689,10689,Burnout
10690,10690,Baixo
10691,10691,Moderado
10692,10692,Moderado
10693,10693,Burnout
10694,10694,Burnout
10695,10695,Baixo
10696,10696,Burnout
10697,10697,Alto
10698,10698,Moderado
10699,10699,Baixo
10700,10700,Burnout
10701,10701,Alto
10702,10702,Burnout
10703,10703,Moderado
10704,10704,Burnout
10705,10705,Burnout
10706,10706,Alto
10707,10707,Moderado
10708,10708,Moderado
10709,10709,Burnout
10710,10710,Moderado
10711,10711,Baixo
10712,10712,Baixo
10713,10713,Baixo
10714,10714,Baixo
10715,10715,Alto
10716,10716,Moderado
10717,10717,Moderado
10718,10718,Alto
10719,10719,Moderado
10720,10720,Alto
10721,10721,Baixo
10722,10722,Baixo
10723,10723,Burnout
10724,10724,Baixo
10725,10725,Alto
10726,10726,Moderado
10727,10727,Alto
10728,10728,Baixo
10729,10729,Baixo
10730,10730,Moderado
10731,10731,Moderado
10732,10732,Baixo
10733,10733,Moderado
10734,10734,Burnout
10735,10735,Alto
10736,10736,Moderado
10737,10737,Alto
10738,10738,Alto
10739,10739,Baixo
10740,10740,Moderado
10741,10741,Burnout
10742,10742,Baixo
10743,10743,Moderado
10744,10744,Burnout
10745,10745,Moderado
10746,10746,Burnout
10747,10747,Alto
10748,10748,Moderado
10749,10749,Burnout
10750,10750,Burnout
10751,10751,Moderado
10752,10752,Alto
10753,10753,Moderado
10754,10754,Alto
10755,10755,Moderado
10756,10756,Moderado
10757,10757,Alto
10758,10758,Alto
10759,10759,Burnout
10760,10760,Moderado
10761,10761,Burnout
10762,10762,Burnout
10763,10763,Alto
10764,10764,Alto
10765,10765,Alto
10766,10766,Moderado
10767,10767,Alto
10768,10768,Baixo
10769,10769,Alto
10770,10770,Moderado
10771,10771,Alto
10772,10772,Burnout
10773,10773,Burnout
10774,10774,Moderado
10775,10775,Moderado
10776,10776,Baixo
10777,10777,Baixo
10778,10778,Burnout
10779,10779,Baixo
10780,10780,Alto
10781,10781,Moderado
10782,10782,Moderado
10783,10783,Moderado
10784,10784,Alto
10785,10785,Baixo
10786,10786,Moderado
10787,10787,Moderado
10788,10788,Baixo
10789,10789,Alto
10790,10790,Burnout
10791,10791,Baixo
10792,10792,Alto
10793,10793,Moderado
10794,10794,Baixo
10795,10795,Moderado
10796,10796,Moderado
10797,10797,Alto
10798,10798,Burnout
10799,10799,Burnout
10800,10800,Alto
10801,10801,Baixo
10802,10802,Burnout
10803,10803,Moderado
10804,10804,Moderado
10805,10805,Moderado
10806,10806,Burnout
10807,10807,Baixo
10808,10808,Baixo
10809,10809,Moderado
10810,10810,Moderado
10811,10811,Alto
10812,10812,Alto
10813,10813,Moderado
10814,10814,Alto
10815,10815,Burnout
10816,10816,Burnout
10817,10817,Alto
10818,10818,Moderado
10819,10819,Moderado
10820,10820,Burnout
10821,10821,Alto
10822,10822,Moderado
10823,10823,Burnout
10824,10824,Moderado
10825,10825,Alto
10826,10826,Moderado
10827,10827,Baixo
10828,10828,Moderado
10829,10829,Alto
10830,10830,Moderado
10831,10831,Baixo
10832,10832,Alto
10833,10833,Baixo
10834,10834,Moderado
10835,10835,Alto
10836,10836,Moderado
10837,10837,Moderado
10838,10838,Alto
10839,10839,Burnout
10840,10840,Baixo
10841,10841,Burnout
10842,10842,Moderado
10843,10843,Alto
10844,10844,Moderado
10845,10845,Alto
10846,10846,Baixo
10847,10847,Burnout
10848,10848,Burnout
10849,10849,Moderado
10850,10850,Burnout
10851,10851,Alto
10852,10852,Baixo
10853,10853,Moderado
10854,10854,Moderado
10855,10855,Moderado
10856,10856,Alto
10857,10857,Moderado
10858,10858,Alto
10859,10859,Burnout
10860,10860,Moderado
10861,10861,Moderado
10862,10862,Burnout
10863,10863,Alto
10864,10864,Burnout
10865,10865,Baixo
10866,10866,Moderado
10867,10867,Moderado
10868,10868,Baixo
10869,10869,Baixo
10870,10870,Alto
10871,10871,Moderado
10872,10872,Alto
10873,10873,Burnout
10874,10874,Moderado
10875,10875,Moderado
10876,10876,Baixo
10877,10877,Burnout
10878,10878,Burnout
10879,10879,Moderado
10880,10880,Moderado
10881,10881,Moderado
10882,10882,Moderado
10883,10883,Baixo
10884,10884,Burnout
10885,10885,Burnout
10886,10886,Moderado
10887,10887,Alto
10888,10888,Baixo
10889,10889,Baixo
10890,10890,Baixo
10891,10891,Burnout
10892,10892,Moderado
10893,10893,Burnout
10894,10894,Burnout
10895,10895,Baixo
10896,10896,Moderado
10897,10897,Moderado
10898,10898,Alto
10899,10899,Baixo
10900,10900,Alto
10901,10901,Baixo
10902,10902,Baixo
10903,10903,Alto
10904,10904,Burnout
10905,10905,Alto
10906,10906,Baixo
10907,10907,Burnout
10908,10908,Alto
10909,10909,Moderado
10910,10910,Moderado
10911,10911,Moderado
10912,10912,Alto
10913,10913,Baixo
10914,10914,Alto
10915,10915,Moderado
10916,10916,Moderado
10917,10917,Moderado
10918,10918,Burnout
10919,10919,Moderado
10920,10920,Moderado
10921,10921,Baixo
10922,10922,Burnout
10923,10923,Burnout
10924,10924,Alto
10925,10925,Moderado
10926,10926,Alto
10927,10927,Alto
10928,10928,Burnout
10929,10929,Baixo
10930,10930,Burnout
10931,10931,Moderado
10932,10932,Burnout
10933,10933,Moderado
10934,10934,Alto
10935,10935,Alto
10936,10936,Burnout
10937,10937,Baixo
10938,10938,Alto
10939,10939,Burnout
10940,10940,Moderado
10941,10941,Alto
10942,10942,Alto
10943,10943,Moderado
10944,10944,Burnout
10945,10945,Alto
10946,10946,Moderado
10947,10947,Baixo
10948,10948,Moderado
10949,10949,Alto
10950,10950,Moderado
10951,10951,Moderado
10952,10952,Alto
10953,10953,Burnout
10954,10954,Burnout
10955,10955,Moderado
10956,10956,Baixo
10957,10957,Moderado
10958,10958,Moderado
10959,10959,Burnout
10960,10960,Moderado
10961,10961,Moderado
10962,10962,Alto
10963,10963,Moderado
10964,10964,Burnout
10965,10965,Alto
10966,10966,Baixo
10967,10967,Moderado
10968,10968,Moderado
10969,10969,Baixo
10970,10970,Moderado
10971,10971,Burnout
10972,10972,Burnout
10973,10973,Moderado
10974,10974,Alto
10975,10975,Burnout
10976,10976,Moderado
10977,10977,Moderado
10978,10978,Alto
10979,10979,Alto
10980,10980,Alto
10981,10981,Alto
10982,10982,Moderado
10983,10983,Alto
10984,10984,Moderado
10985,10985,Alto
10986,10986,Burnout
10987,10987,Burnout
10988,10988,Alto
10989,10989,Alto
10990,10990,Alto
10991,10991,Burnout
10992,10992,Baixo
10993,10993,Burnout
10994,10994,Burnout
10995,10995,Alto
10996,10996,Burnout
10997,10997,Burnout
10998,10998,Burnout
10999,10999,Moderado
11000,11000,Alto
11001,11001,Moderado
11002,11002,Baixo
11003,11003,Moderado
11004,11004,Alto
11005,11005,Moderado
11006,11006,Moderado
11007,11007,Moderado
11008,11008,Burnout
11009,11009,Moderado
11010,11010,Alto
11011,11011,Alto
11012,11012,Moderado
11013,11013,Moderado
11014,11014,Baixo
11015,11015,Burnout
11016,11016,Baixo
11017,11017,Moderado
11018,11018,Moderado
11019,11019,Burnout
11020,11020,Moderado
11021,11021,Burnout
11022,11022,Alto
11023,11023,Baixo
11024,11024,Moderado
11025,11025,Moderado
11026,11026,Alto
11027,11027,Moderado
11028,11028,Baixo
11029,11029,Moderado
11030,11030,Alto
11031,11031,Moderado
11032,11032,Baixo
11033,11033,Baixo
11034,11034,Baixo
11035,11035,Burnout
11036,11036,Moderado
11037,11037,Moderado
11038,11038,Burnout
11039,11039,Moderado
11040,11040,Alto
11041,11041,Burnout
11042,11042,Burnout
11043,11043,Moderado
11044,11044,Moderado
11045,11045,Moderado
11046,11046,Burnout
11047,11047,Moderado
11048,11048,Burnout
11049,11049,Baixo
11050,11050,Alto
11051,11051,Moderado
11052,11052,Baixo
11053,11053,Moderado
11054,11054,Alto
11055,11055,Burnout
11056,11056,Moderado
11057,11057,Alto
11058,11058,Burnout
11059,11059,Moderado
11060,11060,Alto
11061,11061,Burnout
11062,11062,Alto
11063,11063,Moderado
11064,11064,Moderado
11065,11065,Baixo
11066,11066,Alto
11067,11067,Burnout
11068,11068,Alto
11069,11069,Alto
11070,11070,Baixo
11071,11071,Burnout
11072,11072,Moderado
11073,11073,Moderado
11074,11074,Moderado
11075,11075,Burnout
11076,11076,Baixo
11077,11077,Alto
11078,11078,Burnout
11079,11079,Baixo
11080,11080,Moderado
11081,11081,Burnout
11082,11082,Moderado
11083,11083,Alto
11084,11084,Burnout
11085,11085,Baixo
11086,11086,Baixo
11087,11087,Alto
11088,11088,Baixo
11089,11089,Baixo
11090,11090,Alto
11091,11091,Baixo
11092,11092,Burnout
11093,11093,Burnout
11094,11094,Moderado
11095,11095,Moderado
11096,11096,Moderado
11097,11097,Burnout
11098,11098,Baixo
11099,11099,Moderado
11100,11100,Moderado
11101,11101,Alto
11102,11102,Alto
11103,11103,Burnout
11104,11104,Moderado
11105,11105,Burnout
11106,11106,Burnout
11107,11107,Baixo
11108,11108,Moderado
11109,11109,Moderado
11110,11110,Alto
11111,11111,Moderado
11112,11112,Moderado
11113,11113,Baixo
11114,11114,Alto
11115,11115,Baixo
11116,11116,Burnout
11117,11117,Moderado
11118,11118,Baixo
11119,11119,Moderado
11120,11120,Moderado
11121,11121,Alto
11122,11122,Moderado
11123,11123,Moderado
11124,11124,Alto
11125,11125,Moderado
11126,11126,Alto
11127,11127,Burnout
11128,11128,Alto
11129,11129,Baixo
11130,11130,Moderado
11131,11131,Baixo
11132,11132,Baixo
11133,11133,Moderado
11134,11134,Alto
11135,11135,Moderado
11136,11136,Baixo
11137,11137,Baixo
11138,11138,Baixo
11139,11139,Alto
11140,11140,Moderado
11141,11141,Alto
11142,11142,Alto
11143,11143,Moderado
11144,11144,Alto
11145,11145,Baixo
11146,11146,Burnout
11147,11147,Moderado
11148,11148,Moderado
11149,11149,Alto
11150,11150,Burnout
11151,11151,Alto
11152,11152,Alto
11153,11153,Burnout
11154,11154,Alto
11155,11155,Baixo
11156,11156,Alto
11157,11157,Burnout
11158,11158,Alto
11159,11159,Alto
11160,11160,Moderado
11161,11161,Moderado
11162,11162,Moderado
11163,11163,Alto
11164,11164,Alto
11165,11165,Alto
11166,11166,Alto
11167,11167,Moderado
11168,11168,Alto
11169,11169,Moderado
11170,11170,Alto
11171,11171,Baixo
11172,11172,Baixo
11173,11173,Baixo
11174,11174,Baixo
11175,11175,Alto
11176,11176,Moderado
11177,11177,Baixo
11178,11178,Baixo
11179,11179,Burnout
11180,11180,Burnout
11181,11181,Moderado
11182,11182,Moderado
11183,11183,Moderado
11184,11184,Baixo
11185,11185,Baixo
11186,11186,Alto
11187,11187,Baixo
11188,11188,Moderado
11189,11189,Moderado
11190,11190,Baixo
11191,11191,Alto
11192,11192,Burnout
11193,11193,Moderado
11194,11194,Baixo
11195,11195,Moderado
11196,11196,Moderado
11197,11197,Moderado
11198,11198,Moderado
11199,11199,Burnout
11200,11200,Moderado
11201,11201,Burnout
11202,11202,Alto
11203,11203,Alto
11204,11204,Baixo
11205,11205,Baixo
11206,11206,Moderado
11207,11207,Moderado
11208,11208,Burnout
11209,11209,Burnout
11210,11210,Burnout
11211,11211,Moderado
11212,11212,Alto
11213,11213,Burnout
11214,11214,Baixo
11215,11215,Alto
11216,11216,Baixo
11217,11217,Burnout
11218,11218,Moderado
11219,11219,Baixo
11220,11220,Moderado
11221,11221,Alto
11222,11222,Baixo
11223,11223,Moderado
11224,11224,Burnout
11225,11225,Alto
11226,11226,Moderado
11227,11227,Moderado
11228,11228,Burnout
11229,11229,Burnout
11230,11230,Moderado
11231,11231,Burnout
11232,11232,Moderado
11233,11233,Alto
11234,11234,Burnout
11235,11235,Burnout
11236,11236,Alto
11237,11237,Moderado
11238,11238,Alto
11239,11239,Moderado
11240,11240,Baixo
11241,11241,Moderado
11242,11242,Burnout
11243,11243,Alto
11244,11244,Burnout
11245,11245,Burnout
11246,11246,Burnout
11247,11247,Alto
11248,11248,Moderado
11249,11249,Baixo
11250,11250,Moderado
11251,11251,Alto
11252,11252,Alto
11253,11253,Baixo
11254,11254,Alto
11255,11255,Baixo
11256,11256,Baixo
11257,11257,Baixo
11258,11258,Moderado
11259,11259,Alto
11260,11260,Alto
11261,11261,Baixo
11262,11262,Moderado
11263,11263,Burnout
11264,11264,Moderado
11265,11265,Moderado
11266,11266,Alto
11267,11267,Baixo
11268,11268,Baixo
11269,11269,Burnout
11270,11270,Moderado
11271,11271,Baixo
11272,11272,Alto
11273,11273,Burnout
11274,11274,Baixo
11275,11275,Burnout
11276,11276,Moderado
11277,11277,Burnout
11278,11278,Moderado
11279,11279,Moderado
11280,11280,Burnout
11281,11281,Moderado
11282,11282,Moderado
11283,11283,Burnout
11284,11284,Alto
11285,11285,Moderado
11286,11286,Baixo
11287,11287,Alto
11288,11288,Alto
11289,11289,Burnout
11290,11290,Alto
11291,11291,Alto
11292,11292,Moderado
11293,11293,Baixo
11294,11294,Moderado
11295,11295,Moderado
11296,11296,Alto
11297,11297,Moderado
11298,11298,Alto
11299,11299,Baixo
11300,11300,Alto
11301,11301,Baixo
11302,11302,Alto
11303,11303,Baixo
11304,11304,Burnout
11305,11305,Moderado
11306,11306,Alto
11307,11307,Moderado
11308,11308,Moderado
11309,11309,Moderado
11310,11310,Moderado
11311,11311,Alto
11312,11312,Burnout
11313,11313,Baixo
11314,11314,Alto
11315,11315,Moderado
11316,11316,Moderado
11317,11317,Moderado
11318,11318,Alto
11319,11319,Alto
11320,11320,Alto
11321,11321,Burnout
11322,11322,Moderado
11323,11323,Moderado
11324,11324,Moderado
11325,11325,Baixo
11326,11326,Alto
11327,11327,Burnout
11328,11328,Alto
11329,11329,Moderado
11330,11330,Burnout
11331,11331,Moderado
11332,11332,Baixo
11333,11333,Baixo
11334,11334,Moderado
11335,11335,Alto
11336,11336,Baixo
11337,11337,Baixo
11338,11338,Burnout
11339,11339,Burnout
11340,11340,Burnout
11341,11341,Baixo
11342,11342,Baixo
11343,11343,Baixo
11344,11344,Burnout
11345,11345,Moderado
11346,11346,Moderado
11347,11347,Moderado
11348,11348,Moderado
11349,11349,Moderado
11350,11350,Burnout
11351,11351,Burnout
11352,11352,Burnout
11353,11353,Baixo
11354,11354,Moderado
11355,11355,Moderado
11356,11356,Moderado
11357,11357,Alto
11358,11358,Moderado
11359,11359,Burnout
11360,11360,Moderado
11361,11361,Moderado
11362,11362,Burnout
11363,11363,Baixo
11364,11364,Burnout
11365,11365,Burnout
11366,11366,Moderado
11367,11367,Burnout
11368,11368,Baixo
11369,11369,Moderado
11370,11370,Burnout
11371,11371,Alto
11372,11372,Moderado
11373,11373,Alto
11374,11374,Moderado
11375,11375,Alto
11376,11376,Moderado
11377,11377,Alto
11378,11378,Moderado
11379,11379,Burnout
11380,11380,Baixo
11381,11381,Moderado
11382,11382,Alto
11383,11383,Alto
11384,11384,Alto
11385,11385,Moderado
11386,11386,Moderado
11387,11387,Moderado
11388,11388,Alto
11389,11389,Baixo
11390,11390,Moderado
11391,11391,Alto
11392,11392,Alto
11393,11393,Burnout
11394,11394,Baixo
11395,11395,Alto
11396,11396,Moderado
11397,11397,Alto
11398,11398,Alto
11399,11399,Alto
11400,11400,Moderado
11401,11401,Burnout
11402,11402,Moderado
11403,11403,Baixo
11404,11404,Baixo
11405,11405,Baixo
11406,11406,Moderado
11407,11407,Alto
11408,11408,Moderado
11409,11409,Baixo
11410,11410,Moderado
11411,11411,Baixo
11412,11412,Moderado
11413,11413,Burnout
11414,11414,Alto
11415,11415,Baixo
11416,11416,Alto
11417,11417,Moderado
11418,11418,Baixo
11419,11419,Moderado
11420,11420,Alto
11421,11421,Alto
11422,11422,Moderado
11423,11423,Baixo
11424,11424,Moderado
11425,11425,Moderado
11426,11426,Baixo
11427,11427,Baixo
11428,11428,Burnout
11429,11429,Alto
11430,11430,Baixo
11431,11431,Burnout
11432,11432,Baixo
11433,11433,Moderado
11434,11434,Burnout
11435,11435,Baixo
11436,11436,Moderado
11437,11437,Burnout
11438,11438,Baixo
11439,11439,Moderado
11440,11440,Moderado
11441,11441,Moderado
11442,11442,Alto
11443,11443,Moderado
11444,11444,Moderado
11445,11445,Baixo
11446,11446,Baixo
11447,11447,Burnout
11448,11448,Baixo
11449,11449,Burnout
11450,11450,Alto
11451,11451,Alto
11452,11452,Moderado
11453,11453,Moderado
11454,11454,Alto
11455,11455,Moderado
11456,11456,Moderado
11457,11457,Burnout
11458,11458,Baixo
11459,11459,Baixo
11460,11460,Alto
11461,11461,Moderado
11462,11462,Alto
11463,11463,Baixo
11464,11464,Moderado
11465,11465,Moderado
11466,11466,Alto
11467,11467,Alto
11468,11468,Burnout
11469,11469,Moderado
11470,11470,Baixo
11471,11471,Burnout
11472,11472,Burnout
11473,11473,Moderado
11474,11474,Baixo
11475,11475,Moderado
11476,11476,Alto
11477,11477,Moderado
11478,11478,Baixo
11479,11479,Alto
11480,11480,Alto
11481,11481,Moderado
11482,11482,Moderado
11483,11483,Alto
11484,11484,Moderado
11485,11485,Moderado
11486,11486,Burnout
11487,11487,Moderado
11488,11488,Burnout
11489,11489,Moderado
11490,11490,Alto
11491,11491,Moderado
11492,11492,Baixo
11493,11493,Alto
11494,11494,Moderado
11495,11495,Alto
11496,11496,Alto
11497,11497,Burnout
11498,11498,Moderado
11499,11499,Burnout
11500,11500,Baixo
11501,11501,Baixo
11502,11502,Alto
11503,11503,Alto
11504,11504,Burnout
11505,11505,Alto
11506,11506,Burnout
11507,11507,Alto
11508,11508,Moderado
11509,11509,Moderado
11510,11510,Baixo
11511,11511,Baixo
11512,11512,Alto
11513,11513,Moderado
11514,11514,Moderado
11515,11515,Burnout
11516,11516,Burnout
11517,11517,Baixo
11518,11518,Moderado
11519,11519,Burnout
11520,11520,Moderado
11521,11521,Alto
11522,11522,Alto
11523,11523,Moderado
11524,11524,Burnout
11525,11525,Moderado
11526,11526,Baixo
11527,11527,Moderado
11528,11528,Alto
11529,11529,Burnout
11530,11530,Baixo
11531,11531,Moderado
11532,11532,Moderado
11533,11533,Baixo
11534,11534,Moderado
11535,11535,Baixo
11536,11536,Burnout
11537,11537,Alto
11538,11538,Alto
11539,11539,Moderado
11540,11540,Burnout
11541,11541,Baixo
11542,11542,Moderado
11543,11543,Burnout
11544,11544,Moderado
11545,11545,Burnout
11546,11546,Baixo
11547,11547,Baixo
11548,11548,Alto
11549,11549,Baixo
11550,11550,Burnout
11551,11551,Baixo
11552,11552,Moderado
11553,11553,Moderado
11554,11554,Alto
11555,11555,Moderado
11556,11556,Moderado
11557,11557,Baixo
11558,11558,Alto
11559,11559,Moderado
11560,11560,Baixo
11561,11561,Alto
11562,11562,Moderado
11563,11563,Alto
11564,11564,Alto
11565,11565,Alto
11566,11566,Burnout
11567,11567,Alto
11568,11568,Moderado
11569,11569,Baixo
11570,11570,Baixo
11571,11571,Baixo
11572,11572,Alto
11573,11573,Moderado
11574,11574,Alto
11575,11575,Baixo
11576,11576,Alto
11577,11577,Alto
11578,11578,Baixo
11579,11579,Burnout
11580,11580,Baixo
11581,11581,Baixo
11582,11582,Moderado
11583,11583,Alto
11584,11584,Moderado
11585,11585,Baixo
11586,11586,Alto
11587,11587,Baixo
11588,11588,Burnout
11589,11589,Moderado
11590,11590,Alto
11591,11591,Baixo
11592,11592,Alto
11593,11593,Burnout
11594,11594,Baixo
11595,11595,Alto
11596,11596,Alto
11597,11597,Alto
11598,11598,Burnout
11599,11599,Baixo
11600,11600,Burnout
11601,11601,Moderado
11602,11602,Burnout
11603,11603,Alto
11604,11604,Alto
11605,11605,Moderado
11606,11606,Moderado
11607,11607,Moderado
11608,11608,Baixo
11609,11609,Alto
11610,11610,Baixo
11611,11611,Moderado
11612,11612,Alto
11613,11613,Moderado
11614,11614,Moderado
11615,11615,Moderado
11616,11616,Moderado
11617,11617,Alto
11618,11618,Burnout
11619,11619,Burnout
11620,11620,Moderado
11621,11621,Burnout
11622,11622,Moderado
11623,11623,Alto
11624,11624,Baixo
11625,11625,Alto
11626,11626,Alto
11627,11627,Burnout
11628,11628,Moderado
11629,11629,Alto
11630,11630,Moderado
11631,11631,Burnout
11632,11632,Moderado
11633,11633,Alto
11634,11634,Burnout
11635,11635,Alto
11636,11636,Moderado
11637,11637,Baixo
11638,11638,Alto
11639,11639,Moderado
11640,11640,Burnout
11641,11641,Moderado
11642,11642,Moderado
11643,11643,Burnout
11644,11644,Burnout
11645,11645,Burnout
11646,11646,Alto
11647,11647,Burnout
11648,11648,Moderado
11649,11649,Burnout
11650,11650,Burnout
11651,11651,Burnout
11652,11652,Moderado
11653,11653,Moderado
11654,11654,Burnout
11655,11655,Alto
11656,11656,Baixo
11657,11657,Moderado
11658,11658,Moderado
11659,11659,Alto
11660,11660,Burnout
11661,11661,Moderado
11662,11662,Alto
11663,11663,Alto
11664,11664,Baixo
11665,11665,Alto
11666,11666,Moderado
11667,11667,Alto
11668,11668,Alto
11669,11669,Alto
11670,11670,Burnout
11671,11671,Alto
11672,11672,Alto
11673,11673,Alto
11674,11674,Baixo
11675,11675,Moderado
11676,11676,Moderado
11677,11677,Baixo
11678,11678,Moderado
11679,11679,Moderado
11680,11680,Alto
11681,11681,Alto
11682,11682,Baixo
11683,11683,Baixo
11684,11684,Alto
11685,11685,Alto
11686,11686,Moderado
11687,11687,Alto
11688,11688,Baixo
11689,11689,Alto
11690,11690,Burnout
11691,11691,Alto
11692,11692,Moderado
11693,11693,Baixo
11694,11694,Baixo
11695,11695,Alto
11696,11696,Moderado
11697,11697,Baixo
11698,11698,Baixo
11699,11699,Baixo
11700,11700,Baixo
11701,11701,Moderado
11702,11702,Moderado
11703,11703,Moderado
11704,11704,Burnout
11705,11705,Alto
11706,11706,Baixo
11707,11707,Moderado
11708,11708,Burnout
11709,11709,Moderado
11710,11710,Moderado
11711,11711,Baixo
11712,11712,Baixo
11713,11713,Burnout
11714,11714,Burnout
11715,11715,Alto
11716,11716,Moderado
11717,11717,Alto
11718,11718,Alto
11719,11719,Baixo
11720,11720,Baixo
11721,11721,Burnout
11722,11722,Burnout
11723,11723,Alto
11724,11724,Moderado
11725,11725,Moderado
11726,11726,Alto
11727,11727,Moderado
11728,11728,Burnout
11729,11729,Burnout
11730,11730,Moderado
11731,11731,Moderado
11732,11732,Alto
11733,11733,Moderado
11734,11734,Burnout
11735,11735,Alto
11736,11736,Alto
11737,11737,Moderado
11738,11738,Moderado
11739,11739,Moderado
11740,11740,Burnout
11741,11741,Moderado
11742,11742,Baixo
11743,11743,Moderado
11744,11744,Moderado
11745,11745,Baixo
11746,11746,Moderado
11747,11747,Burnout
11748,11748,Alto
11749,11749,Alto
11750,11750,Alto
11751,11751,Moderado
11752,11752,Baixo
11753,11753,Alto
11754,11754,Baixo
11755,11755,Moderado
11756,11756,Baixo
11757,11757,Alto
11758,11758,Burnout
11759,11759,Alto
11760,11760,Alto
11761,11761,Baixo
11762,11762,Burnout
11763,11763,Alto
11764,11764,Moderado
11765,11765,Alto
11766,11766,Moderado
11767,11767,Alto
11768,11768,Alto
11769,11769,Alto
11770,11770,Baixo
11771,11771,Burnout
11772,11772,Baixo
11773,11773,Baixo
11774,11774,Moderado
11775,11775,Burnout
11776,11776,Baixo
11777,11777,Baixo
11778,11778,Moderado
11779,11779,Moderado
11780,11780,Alto
11781,11781,Alto
11782,11782,Baixo
11783,11783,Moderado
11784,11784,Moderado
11785,11785,Baixo
11786,11786,Baixo
11787,11787,Baixo
11788,11788,Moderado
11789,11789,Baixo
11790,11790,Burnout
11791,11791,Alto
11792,11792,Burnout
11793,11793,Burnout
11794,11794,Moderado
11795,11795,Alto
11796,11796,Burnout
11797,11797,Burnout
11798,11798,Baixo
11799,11799,Moderado
11800,11800,Moderado
11801,11801,Burnout
11802,11802,Alto
11803,11803,Burnout
11804,11804,Baixo
11805,11805,Baixo
11806,11806,Baixo
11807,11807,Moderado
11808,11808,Alto
11809,11809,Alto
11810,11810,Moderado
11811,11811,Alto
11812,11812,Alto
11813,11813,Moderado
11814,11814,Burnout
11815,11815,Baixo
11816,11816,Alto
11817,11817,Alto
11818,11818,Baixo
11819,11819,Moderado
11820,11820,Baixo
11821,11821,Burnout
11822,11822,Baixo
11823,11823,Burnout
11824,11824,Baixo
11825,11825,Alto
11826,11826,Moderado
11827,11827,Alto
11828,11828,Baixo
11829,11829,Alto
